"","date","Type","N°Ref","G+","G_session","G_sp","MODIF","GENOTYPE_TRANS","INDEX_CAL","SEQULG_ANTAGENE_DEF_SEXE","µsat_HMbrut_SEXE","Cause_mort","Age","date1","Year","mois","saisonyear","Id","SEXE","geometry","x","y"
"360",2025-01-19,"F","F1525008",TRUE,2025-04-07,"Canis lupus",FALSE,"S87-122",0.869791686534882,"M","XY",NA,NA,2025-01-19,2025,1,2025,"S87-122","M",c(680102.499848407, 6445001.64307065),680102.499848407,6445001.64307065
"361",2025-01-19,"F","F3825023",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-017",0.869791686534882,"F","XX",NA,NA,2025-01-19,2025,1,2025,"S93-017","F",c(894352.499848407, 6418001.64307065),894352.499848407,6418001.64307065
"362",2025-01-19,"F","F8325090",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-061",1,"M","XY",NA,NA,2025-01-19,2025,1,2025,"S95-061","M",c(969352.499848407, 6233001.64307065),969352.499848407,6233001.64307065
"363",2025-01-19,"F","F3925017",TRUE,2025-05-26,"Canis lupus",FALSE,"S86-127",0.984375,"F","XX",NA,NA,2025-01-19,2025,1,2025,"S86-127","F",c(924352.499848407, 6598001.64307065),924352.499848407,6598001.64307065
"364",2025-01-19,"F","F1925007",TRUE,2025-04-07,"Canis lupus",FALSE,"S89-030",0.776041686534882,"M","XY",NA,NA,2025-01-19,2025,1,2025,"S89-030","M",c(625102.499848407, 6505001.64307065),625102.499848407,6505001.64307065
"365",2025-01-19,"F","F7425004",TRUE,2025-02-10,"Canis lupus",FALSE,"S92-007",1,"M","XY",NA,NA,2025-01-19,2025,1,2025,"S92-007","M",c(985102.499848407, 6590001.64307065),985102.499848407,6590001.64307065
"366",2025-01-19,"F","F1525009",TRUE,2025-04-07,"Canis lupus",FALSE,"S87-016",0.9375,"F","XX",NA,NA,2025-01-19,2025,1,2025,"S87-016","F",c(679352.499848407, 6443001.64307065),679352.499848407,6443001.64307065
"367",2025-01-20,"F","F7325006",TRUE,2025-04-07,"Canis lupus",FALSE,"S86-129",1,"F","XX",NA,NA,2025-01-20,2025,1,2025,"S86-129","F",c(999352.499848407, 6473001.64307065),999352.499848407,6473001.64307065
"368",2025-01-20,"F","F0525020",TRUE,2025-04-07,"Canis lupus",FALSE,"S60-23",0.927083313465118,"F","XX",NA,NA,2025-01-20,2025,1,2025,"S60-23","F",c(974352.499848407, 6438001.64307065),974352.499848407,6438001.64307065
"369",2025-01-20,"F","F3825013",TRUE,2025-04-07,"Canis lupus",FALSE,"S91-030",0.833333313465118,"F","XX",NA,NA,2025-01-20,2025,1,2025,"S91-030","F",c(945102.499848407, 6480001.64307065),945102.499848407,6480001.64307065
"370",2025-01-20,"F","F0625022",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-002",0.526041686534882,"F","XX",NA,NA,2025-01-20,2025,1,2025,"S95-002","F",c(1004352.49984841, 6353001.64307065),1004352.49984841,6353001.64307065
"371",2025-01-20,"F","F0625023",TRUE,2025-07-07,"Canis lupus",FALSE,"S74-006",0.75,"F","XX",NA,NA,2025-01-20,2025,1,2025,"S74-006","F",c(1005102.49984841, 6355001.64307065),1005102.49984841,6355001.64307065
"372",2025-01-20,"F","F0625024",TRUE,2025-07-07,"Canis lupus",FALSE,"S85-098",0.947916686534882,"F","XX",NA,NA,2025-01-20,2025,1,2025,"S85-098","F",c(1005102.49984841, 6355001.64307065),1005102.49984841,6355001.64307065
"373",2025-01-20,"F","F0125006",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-164",1,"M","XY",NA,NA,2025-01-20,2025,1,2025,"S92-164","M",c(934352.499848407, 6593001.64307065),934352.499848407,6593001.64307065
"374",2025-01-20,"F","F2625013",TRUE,2025-02-10,"Canis lupus",FALSE,"S86-027",0.895833313465118,"M","XY",NA,NA,2025-01-20,2025,1,2025,"S86-027","M",c(890102.499848407, 6370001.64307065),890102.499848407,6370001.64307065
"375",2025-01-20,"F","F2625012",TRUE,2025-02-10,"Canis lupus",FALSE,"S92-117",0.723958313465118,"M","XY",NA,NA,2025-01-20,2025,1,2025,"S92-117","M",c(889352.499848407, 6368001.64307065),889352.499848407,6368001.64307065
"376",2025-01-20,"F","F8325038",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-017",0.703125,"F","XX",NA,NA,2025-01-20,2025,1,2025,"S95-017","F",c(924352.499848407, 6248001.64307065),924352.499848407,6248001.64307065
"377",2025-01-20,"F","F1325024",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-031",0.677083313465118,"M","XY",NA,NA,2025-01-20,2025,1,2025,"S94-031","M",c(909352.499848407, 6238001.64307065),909352.499848407,6238001.64307065
"378",2025-01-21,"F","F0525023",TRUE,2025-02-10,"Canis lupus",FALSE,"S92-086",1,"M","XY",NA,NA,2025-01-21,2025,1,2025,"S92-086","M",c(929352.499848407, 6393001.64307065),929352.499848407,6393001.64307065
"379",2025-01-21,"F","F3825015",TRUE,2025-02-10,"Canis lupus",FALSE,"S88-002",0.947916686534882,"F","XX",NA,NA,2025-01-21,2025,1,2025,"S88-002","F",c(929352.499848407, 6428001.64307065),929352.499848407,6428001.64307065
"380",2025-01-21,"F","F3825016",TRUE,2025-02-10,"Canis lupus",FALSE,"S88-002",0.765625,"F","XX",NA,NA,2025-01-21,2025,1,2025,"S88-002","F",c(925102.499848407, 6430001.64307065),925102.499848407,6430001.64307065
"381",2025-01-21,"F","F7325009",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-030",1,"M","XY",NA,NA,2025-01-21,2025,1,2025,"S93-030","M",c(979352.499848407, 6518001.64307065),979352.499848407,6518001.64307065
"382",2025-01-21,"F","F7325007",TRUE,2025-04-07,"Canis lupus",FALSE,"S88-100",0.989583313465118,"M","XY",NA,NA,2025-01-21,2025,1,2025,"S88-100","M",c(969352.499848407, 6533001.64307065),969352.499848407,6533001.64307065
"383",2025-01-21,"F","F8325041",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-047",0.520833313465118,"F","XX",NA,NA,2025-01-21,2025,1,2025,"S92-047","F",c(919352.499848407, 6238001.64307065),919352.499848407,6238001.64307065
"384",2025-01-21,"F","F8325043",TRUE,2025-07-07,"Canis lupus",FALSE,"S60-15",0.578125,"M","XY",NA,NA,2025-01-21,2025,1,2025,"S60-15","M",c(955102.499848407, 6265001.64307065),955102.499848407,6265001.64307065
"385",2025-01-21,"F","F0525022",TRUE,2025-02-10,"Canis lupus",FALSE,"S78-081",0.796875,"F","XX",NA,NA,2025-01-21,2025,1,2025,"S78-081","F",c(930102.499848407, 6395001.64307065),930102.499848407,6395001.64307065
"386",2025-01-21,"F","F0525049",TRUE,2025-04-07,"Canis lupus",FALSE,"S78-030",0.885416686534882,"M","XY",NA,NA,2025-01-21,2025,1,2025,"S78-030","M",c(975102.499848407, 6395001.64307065),975102.499848407,6395001.64307065
"387",2025-01-21,"F","F2625017",TRUE,2025-05-26,"Canis lupus",FALSE,"S55-17",0.677083313465118,"F","XX",NA,NA,2025-01-21,2025,1,2025,"S55-17","F",c(889352.499848407, 6418001.64307065),889352.499848407,6418001.64307065
"388",2025-01-21,"F","F2625015",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-015",0.927083313465118,"M","XY",NA,NA,2025-01-21,2025,1,2025,"S93-015","M",c(904352.499848407, 6388001.64307065),904352.499848407,6388001.64307065
"389",2025-01-21,"F","F2625016",TRUE,2025-04-07,"Canis lupus",FALSE,"S55-17",0.979166686534882,"F","XX",NA,NA,2025-01-21,2025,1,2025,"S55-17","F",c(890102.499848407, 6425001.64307065),890102.499848407,6425001.64307065
"390",2025-01-22,"F","F7325008",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-063",0.958333313465118,"M","XY",NA,NA,2025-01-22,2025,1,2025,"S92-063","M",c(965102.499848407, 6480001.64307065),965102.499848407,6480001.64307065
"391",2025-01-22,"F","F4825004",TRUE,2025-02-10,"Canis lupus",FALSE,"S85-007",0.895833313465118,"M","XY",NA,NA,2025-01-22,2025,1,2025,"S85-007","M",c(748102.499848407, 6338501.64307065),748102.499848407,6338501.64307065
"392",2025-01-22,"U","U3825008",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-019",0.859375,"F","XX",NA,NA,2025-01-22,2025,1,2025,"S92-019","F",c(945602.499848407, 6425501.64307065),945602.499848407,6425501.64307065
"393",2025-01-22,"F","F0125003",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-164",0.994791686534882,"M","XY",NA,NA,2025-01-22,2025,1,2025,"S92-164","M",c(935102.499848407, 6590001.64307065),935102.499848407,6590001.64307065
"394",2025-01-22,"F","F0525031",TRUE,2025-02-10,"Canis lupus",FALSE,"S77-027",0.869791686534882,"F","XX",NA,NA,2025-01-22,2025,1,2025,"S77-027","F",c(910602.499848407, 6365501.64307065),910602.499848407,6365501.64307065
"395",2025-01-22,"F","F3825022",TRUE,2025-05-26,"Canis lupus",FALSE,"S77-040",0.765625,"M","XY",NA,NA,2025-01-22,2025,1,2025,"S77-040","M",c(944352.499848407, 6478001.64307065),944352.499848407,6478001.64307065
"396",2025-01-22,"F","F3825021",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-033",0.958333313465118,"F","XX",NA,NA,2025-01-22,2025,1,2025,"S93-033","F",c(944352.499848407, 6478001.64307065),944352.499848407,6478001.64307065
"397",2025-01-22,"F","F0525030",TRUE,2025-02-10,"Canis lupus",FALSE,"S92-110",0.583333313465118,"F","XX",NA,NA,2025-01-22,2025,1,2025,"S92-110","F",c(909352.499848407, 6368001.64307065),909352.499848407,6368001.64307065
"398",2025-01-22,"F","F0525032",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-013",0.833333313465118,"M","XY",NA,NA,2025-01-22,2025,1,2025,"S94-013","M",c(909352.499848407, 6368001.64307065),909352.499848407,6368001.64307065
"399",2025-01-23,"F","F8425020",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-051",1,"M","XY",NA,NA,2025-01-23,2025,1,2025,"S92-051","M",c(910102.499848407, 6300001.64307065),910102.499848407,6300001.64307065
"400",2025-01-23,"F","F8425017",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-002",0.921875,"M","XY",NA,NA,2025-01-23,2025,1,2025,"S94-002","M",c(874352.499848407, 6298001.64307065),874352.499848407,6298001.64307065
"401",2025-01-23,"F","F8425019",TRUE,2025-07-07,"Canis lupus",FALSE,"S86-005",0.942708313465118,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S86-005","F",c(909352.499848407, 6298001.64307065),909352.499848407,6298001.64307065
"402",2025-01-23,"F","F0625028",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-027",0.864583313465118,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S95-027","F",c(1054352.49984841, 6323001.64307065),1054352.49984841,6323001.64307065
"403",2025-01-23,"F","F1325025",TRUE,2025-04-07,"Canis lupus",FALSE,"S88-023",1,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S88-023","F",c(894352.499848407, 6258001.64307065),894352.499848407,6258001.64307065
"404",2025-01-23,"F","F0625041",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-034",0.994791686534882,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S95-034","F",c(1054352.49984841, 6323001.64307065),1054352.49984841,6323001.64307065
"405",2025-01-23,"F","F3825024",TRUE,2025-04-07,"Canis lupus",FALSE,"S81-136",0.958333313465118,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S81-136","F",c(939352.499848407, 6423001.64307065),939352.499848407,6423001.64307065
"406",2025-01-23,"F","F3825025",TRUE,2025-05-26,"Canis lupus",FALSE,"S81-136",0.625,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S81-136","F",c(940102.499848407, 6425001.64307065),940102.499848407,6425001.64307065
"407",2025-01-23,"F","F3825026",TRUE,2025-04-07,"Canis lupus",FALSE,"S86-123",0.859375,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S86-123","F",c(919352.499848407, 6483001.64307065),919352.499848407,6483001.64307065
"408",2025-01-23,"F","F0525035",TRUE,2025-02-10,"Canis lupus",FALSE,"S81-124",0.770833313465118,"M","XY",NA,NA,2025-01-23,2025,1,2025,"S81-124","M",c(924352.499848407, 6368001.64307065),924352.499848407,6368001.64307065
"409",2025-01-23,"F","F0525036",TRUE,2025-02-10,"Canis lupus",FALSE,"S85-017",0.5625,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S85-017","F",c(924352.499848407, 6368001.64307065),924352.499848407,6368001.64307065
"410",2025-01-23,"F","F0125004",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-160",0.65625,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S92-160","F",c(935102.499848407, 6590001.64307065),935102.499848407,6590001.64307065
"411",2025-01-23,"F","F1925020",TRUE,2025-04-07,"Canis lupus",FALSE,"S90-012",0.958333313465118,"F","XX",NA,NA,2025-01-23,2025,1,2025,"S90-012","F",c(625102.499848407, 6505001.64307065),625102.499848407,6505001.64307065
"412",2025-01-24,"F","F0525046",TRUE,2025-02-10,"Canis lupus",FALSE,"S92-085",0.947916686534882,"F","XX",NA,NA,2025-01-24,2025,1,2025,"S92-085","F",c(934352.499848407, 6398001.64307065),934352.499848407,6398001.64307065
"413",2025-01-24,"U","U3825009",TRUE,2025-07-07,"Canis lupus",FALSE,"S87-004",0.875,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S87-004","M",c(924352.499848407, 6443001.64307065),924352.499848407,6443001.64307065
"414",2025-01-24,"F","F2625139",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-021",0.682291686534882,"F","XX",NA,NA,2025-01-24,2025,1,2025,"S93-021","F",c(914352.499848407, 6403001.64307065),914352.499848407,6403001.64307065
"415",2025-01-24,"F","F1325031",TRUE,2025-04-07,"Canis lupus",FALSE,"S74-002",1,"F","XX",NA,NA,2025-01-24,2025,1,2025,"S74-002","F",c(905102.499848407, 6240001.64307065),905102.499848407,6240001.64307065
"416",2025-01-24,"F","F2525002",TRUE,2025-05-26,"Canis lupus",FALSE,"S74-066",1,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S74-066","M",c(954352.499848407, 6633001.64307065),954352.499848407,6633001.64307065
"417",2025-01-24,"F","F0525050",TRUE,2025-07-07,"Canis lupus",FALSE,"S79-044",0.973958313465118,"F","XX",NA,NA,2025-01-24,2025,1,2025,"S79-044","F",c(974352.499848407, 6383001.64307065),974352.499848407,6383001.64307065
"418",2025-01-24,"F","F3925020",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-012",1,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S94-012","M",c(929352.499848407, 6603001.64307065),929352.499848407,6603001.64307065
"419",2025-01-24,"F","F0525051",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-014",0.760416686534882,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S93-014","M",c(974352.499848407, 6383001.64307065),974352.499848407,6383001.64307065
"420",2025-01-24,"F","F7325066",TRUE,2025-05-26,"Canis lupus",FALSE,"S89-002",0.958333313465118,"F","XX",NA,NA,2025-01-24,2025,1,2025,"S89-002","F",c(954352.499848407, 6483001.64307065),954352.499848407,6483001.64307065
"421",2025-01-24,"F","F7325067",TRUE,2025-05-26,"Canis lupus",FALSE,"S87-029",0.947916686534882,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S87-029","M",c(954352.499848407, 6488001.64307065),954352.499848407,6488001.64307065
"422",2025-01-24,"F","F1325075",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-042",1,"F","XX",NA,NA,2025-01-24,2025,1,2025,"S92-042","F",c(905102.499848407, 6240001.64307065),905102.499848407,6240001.64307065
"423",2025-01-24,"F","F8425025",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-002",1,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S92-002","M",c(888102.499848407, 6303501.64307065),888102.499848407,6303501.64307065
"424",2025-01-24,"F","F8425028",TRUE,2025-04-07,"Canis lupus",FALSE,"S74-097",1,"F","XX",NA,NA,2025-01-24,2025,1,2025,"S74-097","F",c(880602.499848407, 6325501.64307065),880602.499848407,6325501.64307065
"425",2025-01-24,"F","F3825031",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-040",0.682291686534882,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S94-040","M",c(899352.499848407, 6428001.64307065),899352.499848407,6428001.64307065
"426",2025-01-24,"F","F8425027",TRUE,2025-07-07,"Canis lupus",FALSE,"S74-097",0.901041686534882,"F","XY",NA,NA,2025-01-24,2025,1,2025,"S74-097","F",c(878102.499848407, 6323501.64307065),878102.499848407,6323501.64307065
"427",2025-01-24,"F","F3825033",TRUE,2025-05-26,"Canis lupus",FALSE,"S93-005",0.65625,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S93-005","M",c(914352.499848407, 6468001.64307065),914352.499848407,6468001.64307065
"428",2025-01-24,"F","F8425029",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-077",1,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S92-077","M",c(880102.499848407, 6325001.64307065),880102.499848407,6325001.64307065
"429",2025-01-24,"F","F3825027",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-131",0.536458313465118,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S93-131","M",c(929352.499848407, 6423001.64307065),929352.499848407,6423001.64307065
"430",2025-01-24,"F","F2625020",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-005",0.770833313465118,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S95-005","M",c(904352.499848407, 6408001.64307065),904352.499848407,6408001.64307065
"431",2025-01-24,"F","F8425024",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-002",0.96875,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S94-002","M",c(885102.499848407, 6300001.64307065),885102.499848407,6300001.64307065
"432",2025-01-24,"F","F8425023",TRUE,2025-05-26,"Canis lupus",FALSE,"S75-077",0.682291686534882,"F","NA",NA,NA,2025-01-24,2025,1,2025,"S75-077","F",c(890102.499848407, 6305001.64307065),890102.499848407,6305001.64307065
"433",2025-01-24,"F","F8425022",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-002",0.901041686534882,"M","XY",NA,NA,2025-01-24,2025,1,2025,"S94-002","M",c(885602.499848407, 6305501.64307065),885602.499848407,6305501.64307065
"434",2025-01-25,"F","F0525042",TRUE,2025-02-10,"Canis lupus",FALSE,"S92-045",0.963541686534882,"F","XX",NA,NA,2025-01-25,2025,1,2025,"S92-045","F",c(904352.499848407, 6378001.64307065),904352.499848407,6378001.64307065
"435",2025-01-25,"F","F0425039",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-066",0.786458313465118,"M","XY",NA,NA,2025-01-25,2025,1,2025,"S92-066","M",c(940602.499848407, 6320501.64307065),940602.499848407,6320501.64307065
"436",2025-01-25,"F","F0525041",TRUE,2025-02-10,"Canis lupus",FALSE,"S92-021",0.828125,"M","XY",NA,NA,2025-01-25,2025,1,2025,"S92-021","M",c(904352.499848407, 6378001.64307065),904352.499848407,6378001.64307065
"437",2025-01-25,"F","F0525038",TRUE,2025-05-26,"Canis lupus",FALSE,"S86-078",0.744791686534882,"F","XX",NA,NA,2025-01-25,2025,1,2025,"S86-078","F",c(904352.499848407, 6373001.64307065),904352.499848407,6373001.64307065
"438",2025-01-25,"F","F0425045",TRUE,2025-04-07,"Canis lupus",FALSE,"S82-025",0.708333313465118,"F","XX",NA,NA,2025-01-25,2025,1,2025,"S82-025","F",c(934352.499848407, 6318001.64307065),934352.499848407,6318001.64307065
"439",2025-01-25,"F","F1325033",TRUE,2025-04-07,"Canis lupus",FALSE,"S87-076",0.635416686534882,"M","XY",NA,NA,2025-01-25,2025,1,2025,"S87-076","M",c(905102.499848407, 6255001.64307065),905102.499848407,6255001.64307065
"440",2025-01-25,"F","F7425007",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-008",0.90625,"M","XY",NA,NA,2025-01-25,2025,1,2025,"S94-008","M",c(979352.499848407, 6533001.64307065),979352.499848407,6533001.64307065
"441",2025-01-25,"F","F0525045",TRUE,2025-02-10,"Canis lupus",FALSE,"S71-047",0.848958313465118,"M","XY",NA,NA,2025-01-25,2025,1,2025,"S71-047","M",c(904352.499848407, 6373001.64307065),904352.499848407,6373001.64307065
"442",2025-01-25,"F","F0425043",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-052",0.786458313465118,"F","XX",NA,NA,2025-01-25,2025,1,2025,"S93-052","F",c(914352.499848407, 6318001.64307065),914352.499848407,6318001.64307065
"443",2025-01-26,"F","F0525039",TRUE,2025-02-10,"Canis lupus",FALSE,"S71-047",0.572916686534882,"M","XY",NA,NA,2025-01-26,2025,1,2025,"S71-047","M",c(904352.499848407, 6373001.64307065),904352.499848407,6373001.64307065
"444",2025-01-26,"F","F2625025",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-102",0.880208313465118,"F","XX",NA,NA,2025-01-26,2025,1,2025,"S92-102","F",c(885102.499848407, 6365001.64307065),885102.499848407,6365001.64307065
"445",2025-01-26,"F","F2625026",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-047",0.96875,"F","XX",NA,NA,2025-01-26,2025,1,2025,"S93-047","F",c(889352.499848407, 6358001.64307065),889352.499848407,6358001.64307065
"446",2025-01-26,"U","U3825011",TRUE,2025-07-07,"Canis lupus",FALSE,"S93-005",1,"M","XY",NA,NA,2025-01-26,2025,1,2025,"S93-005","M",c(915102.499848407, 6470001.64307065),915102.499848407,6470001.64307065
"447",2025-01-26,"F","F2625023",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-102",0.822916686534882,"F","XX",NA,NA,2025-01-26,2025,1,2025,"S93-102","F",c(884352.499848407, 6393001.64307065),884352.499848407,6393001.64307065
"448",2025-01-27,"F","F1325027",TRUE,2025-04-07,"Canis lupus",FALSE,"S88-023",0.859375,"F","XX",NA,NA,2025-01-27,2025,1,2025,"S88-023","F",c(915102.499848407, 6260001.64307065),915102.499848407,6260001.64307065
"449",2025-01-27,"F","F8425030",TRUE,2025-07-07,"Canis lupus",FALSE,"S86-099",0.677083313465118,"F","XX",NA,NA,2025-01-27,2025,1,2025,"S86-099","F",c(879352.499848407, 6338001.64307065),879352.499848407,6338001.64307065
"450",2025-01-27,"F","F8425031",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-045",1,"F","XX",NA,NA,2025-01-27,2025,1,2025,"S94-045","F",c(879352.499848407, 6343001.64307065),879352.499848407,6343001.64307065
"451",2025-01-27,"F","F2625024",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-023",0.713541686534882,"F","XX",NA,NA,2025-01-27,2025,1,2025,"S93-023","F",c(859352.499848407, 6383001.64307065),859352.499848407,6383001.64307065
"452",2025-01-27,"F","F1325028",TRUE,2025-05-26,"Canis lupus",FALSE,"S87-076",0.6875,"M","NA",NA,NA,2025-01-27,2025,1,2025,"S87-076","M",c(915602.499848407, 6260501.64307065),915602.499848407,6260501.64307065
"453",2025-01-27,"F","F3025003",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-015",0.588541686534882,"F","XX",NA,NA,2025-01-27,2025,1,2025,"S94-015","F",c(739352.499848407, 6323001.64307065),739352.499848407,6323001.64307065
"454",2025-01-28,"F","F0525057",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-086",0.760416686534882,"M","XY",NA,NA,2025-01-28,2025,1,2025,"S93-086","M",c(979352.499848407, 6388001.64307065),979352.499848407,6388001.64307065
"455",2025-01-28,"F","F8325053",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-114",0.822916686534882,"F","XX",NA,NA,2025-01-28,2025,1,2025,"S93-114","F",c(954352.499848407, 6293001.64307065),954352.499848407,6293001.64307065
"456",2025-01-28,"F","F1325030",TRUE,2025-05-26,"Canis lupus",FALSE,"S78-002",0.875,"F","XX",NA,NA,2025-01-28,2025,1,2025,"S78-002","F",c(905602.499848407, 6275501.64307065),905602.499848407,6275501.64307065
"457",2025-01-28,"F","F1325038",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-042",0.994791686534882,"F","XX",NA,NA,2025-01-28,2025,1,2025,"S92-042","F",c(910602.499848407, 6240501.64307065),910602.499848407,6240501.64307065
